,id,title,popularity,homepage
15006,18823,Clash of the Titans,11.972347,http://www.clash-of-the-titans.com/
328,11381,Tommy Boy,11.971318,Not available
249,628,Interview with the Vampire,11.970205,Not available
14977,23048,Hot Tub Time Machine,11.967652,http://www.mgm.com/view/Movie/2387/Hot-T...
11171,14113,Zoom,11.967444,Not available
7829,9472,DodgeBall: A True Underdog Story,11.967379,Not available
2914,11510,Repossessed,11.966566,Not available
21604,146233,Prisoners,11.96262,http://prisonersmovie.warnerbros.com/
1251,14370,Real Genius,11.959887,Not available
889,804,Roman Holiday,11.954806,Not available
38140,303858,Money Monster,11.953822,Not available
10368,8814,Doom,11.953553,Not available
8183,1599,I Heart Huckabees,11.953055,Not available
11436,9796,Turistas,11.951258,Not available
8241,10589,After the Sunset,11.945666,http://www.afterthesunset.com/
580,251,Ghost,11.945397,Not available
5341,2721,Z,11.943621,Not available
4865,453,A Beautiful Mind,11.93646,http://www.abeautifulmind.com/
15186,37495,Four Lions,11.934045,http://www.four-lions.co.uk/
3753,9651,Supergirl,11.932675,Not available
12365,11253,Hellboy II: The Golden Army,11.928661,Not available
2032,4978,An American Tail,11.928545,Not available
2289,1369,Rambo: First Blood Part II,11.924462,Not available
10240,16320,Serenity,11.919995,Not available
20971,116711,Epic,11.913405,Not available
1610,9444,Anastasia,11.911173,Not available
4553,11342,Warlock,11.906872,Not available
23309,195589,Neighbors,11.90575,Not available
11592,1250,Ghost Rider,11.902354,http://www.sonypictures.com/movies/ghostrider/
23743,244267,I Origins,11.901185,Not available
2281,9837,The Prince of Egypt,11.898185,Not available
3564,1551,Flatliners,11.890138,Not available
1977,13380,One Magic Christmas,11.890036,http://movies.disney.com/one-magic-christmas
10817,2207,16 Blocks,11.887779,Not available
8191,16358,Eulogy,11.886845,Not available
3604,17814,Assault on Precinct 13,11.881808,http://www.theofficialjohncarpenter.com/assault-of-precinct-13/
3632,17711,The Adventures of Rocky & Bullwinkle,11.880936,Not available
5902,10727,Darkness Falls,11.878552,Not available
9547,693,Meet the Fockers,11.876386,http://www.meetthefockers.com/index.php
10776,9286,Final Destination 3,11.872997,Not available
17848,40807,50/50,11.869481,http://www.50-50themovie.com/
8257,163,Ocean's Twelve,11.869347,http://oceans12.warnerbros.com/
12867,12289,Red Cliff,11.867516,http://www.redclifffilm.com
6990,10028,Honey,11.863954,Not available
1050,21711,The Candidate,11.862375,Not available
7957,15244,A Man Escaped,11.859048,Not available
24982,266856,The Theory of Everything,11.85302,http://www.focusfeatures.com/the_theory_of_everything
2013,10823,Children of the Corn,11.84696,Not available
967,9333,Last Man Standing,11.845918,Not available
883,239,Some Like It Hot,11.845107,Not available
3610,12611,The Fury,11.844029,Not available
6935,15927,A Passage to India,11.842837,Not available
3717,26515,Pumpkinhead,11.841506,Not available
2160,2109,Rush Hour,11.840557,Not available
32182,310131,The Witch,11.840138,http://a24films.com/films/witch/
3782,10562,Under Suspicion,11.839267,Not available
7714,10734,Escape from Alcatraz,11.837667,Not available
10321,14175,Valiant,11.836827,Not available
3629,7443,Chicken Run,11.834245,Not available
21395,76544,Man of Tai Chi,11.829231,Not available
22820,210047,Cold Comes the Night,11.823937,Not available
10452,9621,Elizabethtown,11.82081,Not available
2585,9473,"South Park: Bigger, Longer & Uncut",11.818055,Not available
15530,31011,Mr. Nobody,11.817059,Not available
221,8984,Disclosure,11.812244,Not available
9744,2926,The Three Musketeers,11.811966,Not available
1344,9390,Jerry Maguire,11.807601,Not available
9719,19119,Night and the City,11.80556,Not available
12218,6477,Alvin and the Chipmunks,11.805233,http://www.chipmunks.com
15372,10192,Shrek Forever After,11.803808,http://www.shrekforeverafter.com/
11764,9843,Big Nothing,11.802069,Not available
944,261,Cat on a Hot Tin Roof,11.794846,Not available
18146,65057,The Descendants,11.794753,http://www.foxsearchlight.com/thedescendants/
12230,7326,Juno,11.791591,http://www.foxsearchlight.com/juno/
2296,1367,Rocky II,11.789813,Not available
5741,13376,Eight Crazy Nights,11.788185,Not available
3687,10276,What About Bob?,11.787942,Not available
415,306,Beverly Hills Cop III,11.787784,Not available
13975,14869,G.I. Joe: The Rise of Cobra,11.787058,http://www.gijoemovie.com/
10450,142,Brokeback Mountain,11.787044,http://www.brokebackmountain.com
7075,14239,Cool World,11.781895,Not available
1885,609,Poltergeist,11.776326,Not available
1029,454,Romeo + Juliet,11.774061,http://www.romeoandjuliet.com/
10411,533,The Curse of the Were-Rabbit,11.766244,http://www.wallaceandgromit.com/films/the-curse-of-the-wererabbit
10413,5236,Kiss Kiss Bang Bang,11.76054,Not available
33246,159824,Hotel Transylvania 2,11.760218,Not available
5802,28940,Eating Raoul,11.758627,Not available
1451,816,Austin Powers: International Man of Mystery,11.749159,Not available
20121,88042,Parental Guidance,11.746053,Not available
11311,7484,Open Season,11.744242,http://www.sonypictures.com/movies/openseason/
9715,1942,Bunny Lake Is Missing,11.74416,Not available
16054,41733,Due Date,11.73956,http://duedatemovie.warnerbros.com/
3575,169,Predator 2,11.736241,Not available
32811,283587,Beasts of No Nation,11.732546,Not available
11130,82,Miami Vice,11.72545,Not available
592,576,The Wild Bunch,11.722424,Not available
18010,76025,Shame,11.72049,http://www.foxsearchlight.com/shame/
231,522,Ed Wood,11.720358,Not available
11027,16270,Career Opportunities,11.718412,Not available
169,9886,Johnny Mnemonic,11.715868,Not available
2,15602,Grumpier Old Men,11.7129,Not available
11758,1407,La Vie en Rose,11.710507,http://www.tfmdistribution.com/lamome/lamome.htm
895,599,Sunset Boulevard,11.709777,Not available
62,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,11.700115,Not available
14157,11323,The Informant!,11.698089,http://theinformantmovie.warnerbros.com/
11446,1246,Rocky Balboa,11.697604,http://www.rocky.com/
24089,154400,The Drop,11.695036,Not available
5065,14807,The Long Good Friday,11.693374,Not available
16262,46503,All Good Things,11.691146,Not available
15496,38575,The Karate Kid,11.690781,http://www.karatekid-themovie.com/
2286,13764,Santa Claus: The Movie,11.690532,Not available
1814,544,There's Something About Mary,11.688958,http://www.aboutmary.com/
2605,332,Inspector Gadget,11.677244,Not available
2297,1371,Rocky III,11.673366,Not available
3882,10673,Wall Street,11.672701,Not available
13057,3580,Changeling,11.672394,http://www.changelingmovie.net
4381,2617,The Great Outdoors,11.666172,Not available
14167,22794,Cloudy with a Chance of Meatballs,11.665693,http://www.cloudywithachanceofmeatballs.com/
6126,9341,The Core,11.664861,Not available
1309,7863,Shine,11.664053,Not available
22392,64807,Grudge Match,11.655588,Not available
3059,1213,The Talented Mr. Ripley,11.65502,http://www.miramax.com/movie/the-talented-mr-ripley/
13317,12437,Underworld: Rise of the Lycans,11.654958,Not available
583,581,Dances with Wolves,11.654349,Not available
11492,1251,Letters from Iwo Jima,11.649588,http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html
20410,109421,Side Effects,11.645847,http://www.sideeffectsmayvary.com/
2418,1705,Battle for the Planet of the Apes,11.644764,Not available
1767,8656,Deep Impact,11.644633,Not available
9510,3509,A Scanner Darkly,11.643026,http://www.warnerbros.com/movies/home-entertainment/scanner-darkly-a/d7c290af-c285-41c4-a4d6-efb3a86b3893.html
3863,8871,How the Grinch Stole Christmas,11.642462,http://www.grinched.com/
13188,11499,Frost/Nixon,11.641771,Not available
9405,15370,The Cat Returns,11.639023,Not available
20759,109410,42,11.637224,Not available
1259,655,"Paris, Texas",11.635837,Not available
12911,13805,Disaster Movie,11.634132,http://www.disastermovie.net/
765,11543,Kingpin,11.633347,Not available
7222,11137,The Prince & Me,11.631511,Not available
8057,401,Garden State,11.630809,http://www2.foxsearchlight.com/gardenstate/
437,9739,Demolition Man,11.626116,http://www.warnerbros.com/demolition-man
2291,1370,Rambo III,11.624866,Not available
5764,2757,Adaptation.,11.624481,http://www.sonypictures.com/homevideo/adaptation/index.html
15540,38778,Dinner for Schmucks,11.623718,http://www.dinnerforschmucks.com/
11500,9992,Arthur and the Invisibles,11.621534,Not available
2239,12560,The Big Chill,11.620392,Not available
4604,2294,Jay and Silent Bob Strike Back,11.619446,Not available
2562,11779,Buena Vista Social Club,11.619416,Not available
13965,20856,Aliens in the Attic,11.618472,http://www.aliensintheatticmovie.com/
2361,11873,The Color of Money,11.613655,Not available
10970,9786,Art School Confidential,11.611468,Not available
29208,304357,Woman in Gold,11.61,http://womaningoldmovie.com/
6562,153,Lost in Translation,11.609441,Not available
12019,2082,Halloween,11.607678,http://www.halloweenmovies.com/
20527,81005,Jack the Giant Slayer,11.606061,http://jackthegiantkiller.warnerbros.com
6806,10756,The Haunted Mansion,11.605735,Not available
2017,8688,Snake Eyes,11.604533,Not available
5761,14433,Zulu,11.604242,Not available
21419,151960,Planes,11.604181,Not available
16058,38055,Megamind,11.603905,http://www.megamind.com
2448,10354,True Crime,11.600645,Not available
13378,13455,Push,11.596222,http://www.push-themovie.com/
637,10684,Courage Under Fire,11.595316,Not available
1286,571,The Birds,11.591462,Not available
13966,17654,District 9,11.589835,http://www.d-9.com/
1837,15919,Marty,11.589081,Not available
2669,25319,The Masque of the Red Death,11.587199,Not available
2834,5689,The Blue Lagoon,11.578578,Not available
11263,1381,The Fountain,11.577121,http://thefountainmovie.warnerbros.com/
2624,873,The Color Purple,11.573562,Not available
10648,9681,Casanova,11.568302,Not available
4896,6312,Brotherhood of the Wolf,11.564252,http://www.brotherhoodofthewolf.com/
24208,170687,The Boxtrolls,11.563909,Not available
6145,11299,Cowboy Bebop: The Movie,11.562163,http://www.sonypictures.com/cthe/cowboybebop/
1864,11284,Freddy's Dead: The Final Nightmare,11.560358,Not available
10331,1985,The Constant Gardener,11.556484,Not available
9649,8978,Assault on Precinct 13,11.552956,Not available
11339,86,The Elementary Particles,11.552537,http://www.elementarteilchen.film.de/
11351,1378,Shortbus,11.547748,Not available
1482,1701,Con Air,11.545982,Not available
13614,21641,The Damned United,11.545627,Not available
12790,11260,Meet Dave,11.542926,http://www.meetdavemovie.com/
9627,27429,Shivers,11.540666,Not available
3527,2768,American Gigolo,11.53267,Not available
153,5894,Blue in the Face,11.528147,http://miramax.com/movie/blue-in-the-face/
11863,9408,Surf's Up,11.526339,http://www.sonypictures.com/homevideo/surfsup/
10301,6957,The 40 Year Old Virgin,11.519662,http://www.universalstudiosentertainment.com/the-40-year-old-virgin/
4400,38617,Off Limits,11.516965,Not available
2008,9314,Nineteen Eighty-Four,11.513066,Not available
3090,9644,National Lampoon's Loaded Weapon 1,11.511683,Not available
10957,9530,RV,11.511424,Not available
26556,271969,Ben-Hur,11.51021,http://www.benhurmovie.com/
4458,2210,Earth Girls Are Easy,11.509677,Not available
23367,188166,Blue Ruin,11.509412,http://blueruinmovie.com/
2051,805,Rosemary's Baby,11.504558,Not available
11201,1491,The Illusionist,11.494009,Not available
7640,11548,Batteries not Included,11.492174,Not available
5921,1647,The Recruit,11.485473,Not available
1545,978,Seven Years in Tibet,11.483493,Not available
17213,49444,Kung Fu Panda 2,11.481921,http://www.kungfupanda.com/
12216,2268,The Golden Compass,11.481379,http://www.goldencompassmovie.com/index_german.html
11160,9782,The Night Listener,11.478867,Not available
7219,10544,Ned Kelly,11.478361,Not available
10556,69,Walk the Line,11.476443,Not available
8387,3084,Wuthering Heights,11.474476,Not available
1318,11674,101 Dalmatians,11.470748,Not available
2354,192,The Name of the Rose,11.469751,Not available
1911,859,Dangerous Liaisons,11.46781,Not available
1502,754,Face/Off,11.467391,Not available
2970,9647,Scrooged,11.465634,Not available
3486,5683,Pee-wee's Big Adventure,11.461437,Not available
1253,625,The Killing Fields,11.460364,Not available
3384,10083,No Way Out,11.457803,Not available
2679,11418,National Lampoon’s European Vacation,11.457485,Not available
7441,11474,The Warriors,11.457298,Not available
7284,10625,Mean Girls,11.454835,http://www.meangirls.com/
4223,1089,Point Break,11.453093,Not available
5887,15278,CB4,11.449373,Not available
10967,7870,Down in the Valley,11.448612,http://www.downinthevalleyfilm.com/main.htm
12210,4523,Enchanted,11.447798,http://disney.go.com/disneypictures/enchanted/
2486,1946,eXistenZ,11.446138,Not available
10221,1635,The Island,11.443647,http://www.theisland-themovie.com/
17857,74643,The Artist,11.440948,http://www.warnerbros.fr/the-artist
17125,59436,Midnight in Paris,11.43256,http://www.sonyclassics.com/midnightinparis
1099,10765,Private Benjamin,11.431866,Not available
3765,12211,Highlander: Endgame,11.430964,Not available
8190,3989,Team America: World Police,11.428941,http://www.teamamerica.com
5254,320,Insomnia,11.424974,Not available
16189,48838,London Boulevard,11.421915,http://www.ifcfilms.com/films/london-boulevard
4182,676,Pearl Harbor,11.419388,Not available
130,11863,Jade,11.418917,Not available
20052,89492,This Is 40,11.418802,http://www.thisis40movie.com/
2881,492,Being John Malkovich,11.416319,Not available
6019,9480,Daredevil,11.415558,http://marvel.com/movies/movie/12/daredevil
6438,8046,Gigli,11.415316,http://www.sonypictures.com/homevideo/catalog/catalogDetail_DVD043396087576.html
12060,15019,I Could Never Be Your Woman,11.414893,Not available
20829,109414,This Is the End,11.414048,http://www.thisistheend.com/
3580,9659,Mad Max,11.412619,Not available
1047,623,A Fish Called Wanda,11.400353,Not available
375,36955,True Lies,11.396099,Not available
7896,11584,Roxanne,11.394307,Not available
5532,1430,Bowling for Columbine,11.393859,http://www.bowlingforcolumbine.com/index.php
4287,20075,Nice Dreams,11.389252,Not available
12217,6479,I Am Legend,11.379355,http://iamlegend.warnerbros.com/
39224,302699,Central Intelligence,11.374041,http://www.centralintelligencemovie.com/
6734,28200,Sylvia,11.37237,Not available
1913,11051,The Last Temptation of Christ,11.370288,Not available
11462,14202,The Painted Veil,11.370183,Not available
5806,201,Star Trek: Nemesis,11.367801,Not available
1519,10336,Spawn,11.366417,Not available
3363,11478,The Skulls,11.363754,Not available
13602,16996,17 Again,11.362762,http://www.17againmovie.com/
12560,10503,Happy-Go-Lucky,11.361898,http://www.happygoluckythemovie.com/
10332,9335,Transporter 2,11.359659,Not available
11694,1273,TMNT,11.358363,https://www.warnerbros.com/tmnt
12713,11665,Get Smart,11.35779,http://getsmartmovie.warnerbros.com/
2890,9008,The Insider,11.3569,Not available
11652,11199,Wild Hogs,11.356011,http://video.movies.go.com/wildhogs/
4209,5923,The Sand Pebbles,11.354247,Not available
1964,20348,Fandango,11.350645,Not available
20029,83186,Wrong,11.349635,Not available
1897,9342,The Mask of Zorro,11.348096,Not available
5021,10590,We Were Soldiers,11.34706,Not available
20670,72710,The Host,11.342024,Not available
1585,10890,Stripes,11.341505,Not available
744,9879,Striptease,11.341502,Not available
548,11969,Tombstone,11.338194,Not available
3801,469,Stranger Than Paradise,11.33706,Not available
1518,8413,Event Horizon,11.335072,Not available
1894,927,Gremlins,11.333125,Not available
16881,58496,Senna,11.331859,http://www.sennamovie.co.uk/
